"","symbol","page?","name","t","p","p_corr","var_explained","var_sd"
"4323","SFRP2","6423","secreted frizzled-related protein 2",7.23789491368017,0.000785748423166394,0.0209501609265105,0.900441453222886,0.569344851137558
"4336","SFTPC","6440","surfactant protein C",5.58132619442434,0.00254539485190463,0.0374459467703762,0.469322554294966,0.361778742615759
"4341","SGCG","6445","sarcoglycan, gamma (35kDa dystrophin-associated glycoprotein)",5.66340449265538,0.00238661852889538,0.0362610678800408,1.03859607924258,0.827794017483134
"4347","SH3BGRL","6451","SH3 domain binding glutamic acid-rich protein like",5.89778418947014,0.00199342419773459,0.0333097337606984,0.39613119815877,0.285813045887637
"4350","SH3GL1","6455","SH3-domain GRB2-like 1",8.17879349081767,0.000444320210039757,0.0168622668315868,0.592710994464102,0.295022919339661
"4366","ST3GAL1","6482","ST3 beta-galactoside alpha-2,3-sialyltransferase 1",4.97274221651548,0.00420184304482216,0.049471298811034,0.399296815767526,0.339438209728104
"4369","ST3GAL3","6487","ST3 beta-galactoside alpha-2,3-sialyltransferase 3",6.31678059290362,0.00146470535435725,0.0282438128024342,0.377389186243251,0.255051983145004
"4379","SKIL","6498","SKI-like oncogene",10.1237080526071,0.000161154928200286,0.0119640267589262,0.721992200867582,0.334039717572901
"4398","SLC3A1","6519","solute carrier family 3 (cystine, dibasic and neutral amino acid transporters, activator of cystine, dibasic and neutral amino acid transport), member 1",6.88525350980621,0.000989098533354084,0.0229564678766184,0.845031853733959,0.557933417459093
"4406","SLC5A4","6527","solute carrier family 5 (low affinity glucose cotransporter), member 4",8.01322006242133,0.000489105068098423,0.0172745677517741,0.228668557528192,0.119809743901064
"4491","FSCN1","6624","fascin homolog 1, actin-bundling protein (Strongylocentrotus purpuratus)",6.97568638244259,0.000931540605052299,0.0225162029735141,0.907753984646838,0.564933203191727
"4509","SNTB2","6645","syntrophin, beta 2 (dystrophin-associated protein A1, 59kDa, basic component 2)",9.50242162536594,0.000218239459460263,0.0129988416635802,0.902624009718238,0.485961322391105
"4545","SPINK2","6691","serine peptidase inhibitor, Kazal type 2 (acrosin-trypsin inhibitor)",6.88578209827424,0.000988750083538565,0.0229564678766184,0.99128168498159,0.645125149326948
"4597","SST","6750","somatostatin",7.23715044435818,0.000786122361219906,0.0209501609265105,0.420630287264829,0.274666868939252
"4615","STAT4","6775","signal transducer and activator of transcription 4",7.81972303279299,0.000548415978016331,0.0179501893961308,1.54105582465646,0.916487591362877
"4618","STAT6","6778","signal transducer and activator of transcription 6, interleukin-4 induced",6.22779242151575,0.00156159803073334,0.0293098987400723,0.987930088155037,0.78140127838042
"4630","CDKL5","6792","cyclin-dependent kinase-like 5",7.84771336790409,0.000539328762275263,0.0178804258076808,0.549944286827729,0.301355062682418
"4636","STX1A","6804","syntaxin 1A (brain)",6.38060194601178,0.00139956714005871,0.0277074306099052,0.516063132443691,0.374087758909535
"4657","SURF4","6836","surfeit 4",6.56107648076608,0.00123306502864464,0.0256452051351258,0.518291516346392,0.337114110453955
"4671","SYT1","6857","synaptotagmin I",5.5234997188564,0.00266472374566278,0.0383864258496827,0.757410008643998,0.760289541817715
"4673","SYT5","6861","synaptotagmin V",10.3156964878443,0.000147247855265581,0.0116381793437477,0.673280701921151,0.287521401540284
"4677","TAC3","6866","tachykinin 3",9.92364641744543,0.000177345899782671,0.0120891847412027,0.936136060569756,0.471836235088442
"4686","TAF4B","6875","TAF4b RNA polymerase II, TATA box binding protein (TBP)-associated factor, 105kDa",5.18741698742155,0.00350357241973391,0.0444216040952896,1.51154468665826,1.03436543416302
"4695","TAF13","6884","TAF13 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 18kDa",6.5969701294612,0.00120280203853713,0.0253063218371168,0.535749754203239,0.341594351029924
"4734","TCF7L2","6934","transcription factor 7-like 2 (T-cell specific, HMG-box)",6.36727951934182,0.00141287752473616,0.027812587466707,0.493856416456064,0.346449508189185
"4741","TCF20","6942","transcription factor 20 (AR1)",5.76807272697461,0.00220070932395629,0.034878593450891,0.429108671907809,0.292065515475877
"4814","THBS3","7059","thrombospondin 3",5.58597474720256,0.00253607757785013,0.0374430156845715,0.994937694008263,0.757504406478466
"4820","THRB","7068","thyroid hormone receptor, beta",7.82857794311908,0.000545521676026531,0.0179461462651516,1.2414040215463,0.726547769324516
"4822","THY1","7070","Thy-1 cell surface antigen",11.9339970577435,7.28190552837937e-05,0.00980574843601149,0.5760072543236,0.240391306312156
"4837","ICAM5","7087","intercellular adhesion molecule 5, telencephalin",10.3988134249089,0.000141673624671469,0.0114639202989094,0.709039756150446,0.33022414599103
"4851","NR2E1","7101","nuclear receptor subfamily 2, group E, member 1",5.8421784009727,0.0020793420020406,0.0339982591592396,0.771803876999565,0.570387538458533
"4868","TNNC2","7125","troponin C type 2 (fast)",9.20367802994246,0.000254141869650314,0.0136000715132495,1.29527497156366,0.773000614311593
"4872","TNFAIP6","7130","tumor necrosis factor, alpha-induced protein 6",6.19684758455844,0.00159704904746603,0.0297205537597819,0.945678423437083,0.528603888949223
"4880","TNNT2","7139","troponin T type 2 (cardiac)",6.93740115544627,0.000955410940560754,0.022749286622493,0.690377266258765,0.429787200758323
"4897","TPBG","7162","trophoblast glycoprotein",8.58538768901029,0.000353476525439953,0.0152442251749384,1.33520832569987,0.565220225048577
"4920","TRAF3","7187","TNF receptor-associated factor 3",13.888379373856,3.4771222112284e-05,0.00886191586426777,0.751656096154826,0.23118146291627
"4945","TSPYL1","7259","TSPY-like 1",5.43287966407185,0.00286519407237229,0.0397058594549352,0.923113631879023,0.690432289790492
"4947","PHLDA2","7262","pleckstrin homology-like domain, family A, member 2",7.16691987168476,0.000822365473359748,0.0214383642411215,1.40445470959407,0.880769001913181
"4979","TYRO3","7301","TYRO3 protein tyrosine kinase",8.30745629623976,0.000412855344314111,0.0164200885895693,0.76223695225455,0.394611954481999
"5070","VIP","7432","vasoactive intestinal peptide",11.7790386023929,7.75869993685279e-05,0.00980574843601149,1.08322475081076,0.404490546957106
"5099","WNT7A","7476","wingless-type MMTV integration site family, member 7A",5.24694826555788,0.00333462487131742,0.0431611750934466,0.436419356268686,0.298036790308343
"5103","WNT10B","7480","wingless-type MMTV integration site family, member 10B",4.98413513082656,0.00416092404115053,0.0491159159814855,0.567455766039817,0.440177057818723
"5105","WNT2B","7482","wingless-type MMTV integration site family, member 2B",6.23963568828069,0.00154827614684628,0.0292017564595372,0.716680627865528,0.514134262985499
"5130","YWHAG","7532","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma polypeptide",5.381375209293,0.00298700312843672,0.0407153010038126,0.516011127425371,0.510397277543527
"5182","ZNF74","7625","zinc finger protein 74",5.96457324947681,0.00189568740943797,0.0324212428578574,1.40944841024184,1.05994736196529
"5212","ZBTB16","7704","zinc finger and BTB domain containing 16",7.58933012169158,0.000630540244864001,0.0192094895099169,1.55067215186539,0.965986202434934
"5216","ZBTB17","7709","zinc finger and BTB domain containing 17",6.5792565574496,0.00121762589249925,0.0254124391841183,0.352830282497618,0.23461614996022
"5229","ZNF184","7738","zinc finger protein 184",8.64023795521586,0.000342990185215252,0.015164791678267,1.72242191952572,0.944423409051744
"5244","ZNF215","7762","zinc finger protein 215",5.32187628044694,0.00313535239121614,0.0417920285334997,0.351045326873569,0.308592550764828
"5247","ZNF223","7766","zinc finger protein 223",16.6695320569958,1.41933656233109e-05,0.00886191586426777,0.177126176295952,0.0486627107456086
"5259","SLC30A3","7781","solute carrier family 30 (zinc transporter), member 3",9.62978920472684,0.000204789190502843,0.0127490376239986,0.751102522360474,0.348782927827488
"5267","PRDM2","7799","PR domain containing 2, with ZNF domain",10.7885269482088,0.000118665254029858,0.0112873527889155,1.39134865999035,0.614522566376187
"5278","PXDN","7837","peroxidasin homolog (Drosophila)",6.72013757099638,0.00110542072181134,0.0243673176503629,0.841206347590023,0.564228632077938
"5285","MALL","7851","mal, T-cell differentiation protein-like",6.86037392421636,0.00100566485369658,0.0231320220574822,0.55142336547252,0.420135225955868
"5287","FZD5","7855","frizzled family receptor 5",5.12464116110005,0.00369268322912674,0.045901034243086,0.705200295321924,0.615703936009769
"5288","SCG2","7857","secretogranin II",8.94002675155808,0.000291799142781668,0.0142052196276406,0.764875124100675,0.3885456154756
"5300","REEP5","7905","receptor accessory protein 5",6.46232567872615,0.00132107970688172,0.0266097711889053,0.433884626425494,0.321103878789223
"5317","MAFK","7975","v-maf musculoaponeurotic fibrosarcoma oncogene homolog K (avian)",6.84432341154979,0.00101652640978584,0.0231887152937534,1.04683243978539,0.689079327258154
"5384","DPF1","8193","D4, zinc and double PHD fingers family 1",6.32839626668607,0.0014525881302061,0.0281229097033812,0.759846019806163,0.568897086060578
"5395","SYN3","8224","synapsin III",10.5673687634835,0.000131122729166547,0.0113447186879966,2.25074282771126,1.0596180636881
"5401","USP11","8237","ubiquitin specific peptidase 11",5.31875491985451,0.00314337027992077,0.0418317784946947,0.900091340520886,0.64325278471134
"5436","FZD4","8322","frizzled family receptor 4",5.96767024431042,0.00189129392165825,0.0324212428578574,0.578283048433286,0.48653955507472
"5483","NME5","8382","NME/NM23 family member 5",8.15484544746159,0.000450486836338537,0.0168740434576451,0.518621421764358,0.322617000736571
"5497","SPARCL1","8404","SPARC-like 1 (hevin)",5.41124683668041,0.00291563313838391,0.0401372622831698,0.662529847177044,0.50501287981796
"5501","ULK1","8408","unc-51-like kinase 1 (C. elegans)",6.58730828642372,0.00121086109883021,0.0253731549005884,0.595867300683216,0.406973343101994
"5507","CMAH","8418","cytidine monophospho-N-acetylneuraminic acid hydroxylase, pseudogene",9.12048185761024,0.000265364298241431,0.013793195757347,0.873453957921101,0.461071744627298
"5518","RASAL1","8437","RAS protein activator like 1 (GAP1 like)",7.7887962677053,0.000558668584948674,0.0180213104106149,0.661219803009857,0.403835275856727
"5536","TPST2","8459","tyrosylprotein sulfotransferase 2",5.44432871558936,0.00283891376056329,0.0395261221304951,0.618392651707897,0.540965144077814
"5560","PPFIBP1","8496","PTPRF interacting protein, binding protein 1 (liprin beta 1)",23.5287297819737,2.58191974014482e-06,0.00412848966449157,0.610865944279767,0.132382299555684
"5563","PPFIA2","8499","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 2",6.38845238652689,0.00139179306963069,0.0276324761589429,1.14934368149123,0.781290319178047
"5571","ENC1","8507","ectodermal-neural cortex 1 (with BTB-like domain)",13.9460679406693,3.40732247875942e-05,0.00886191586426777,1.24242124064157,0.437273364097642
"5577","KCNAB2","8514","potassium voltage-gated channel, shaker-related subfamily, beta member 2",7.49537410595896,0.00066816701835623,0.0195917970525674,0.851117740368764,0.566434613654416
"5595","CHST1","8534","carbohydrate (keratan sulfate Gal-6) sulfotransferase 1",5.5575138405955,0.00259375766859706,0.0377787646881371,0.495946502790649,0.449109254363818
"5597","CAMK1","8536","calcium/calmodulin-dependent protein kinase I",5.04561535314641,0.00394797831863446,0.0476854301623792,1.36990006394889,1.35814741753879
"5598","BCAS1","8537","breast carcinoma amplified sequence 1",5.55677298983908,0.00259527954849953,0.0377787646881371,0.321596294900994,0.238979187089672
"5613","BHLHE40","8553","basic helix-loop-helix family, member e40",7.99100954863201,0.000495512018057102,0.0172822287237466,0.918509547532469,0.43099642503499
"5623","KMO","8564","kynurenine 3-monooxygenase (kynurenine 3-hydroxylase)",9.00159176916206,0.000282442595627877,0.014113427808556,1.23980823106221,0.609222494859732
"5656","PDE8B","8622","phosphodiesterase 8B",32.403265056294,5.25942763519883e-07,0.00182212870421464,0.591624592122192,0.0922029332234049
"5698","EIF4G3","8672","eukaryotic translation initiation factor 4 gamma, 3",5.23620741082776,0.00336438960689157,0.0433037565067833,0.941337851615576,0.852949954431994
"5721","B4GALT2","8704","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2",5.36513163380972,0.00302667142730051,0.0409815224584922,0.361781372533494,0.286298981489206
"5724","B3GALT2","8707","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2",8.19183477823568,0.000441004245009205,0.0168622668315868,0.385143940784965,0.220310288701019
"5740","CTNNAL1","8727","catenin (cadherin-associated protein), alpha-like 1",6.01768593624839,0.00182197338394654,0.0317463208148338,1.50534970549116,0.920166525854509
"5756","ADAM23","8745","ADAM metallopeptidase domain 23",5.31426603418132,0.00315494309727158,0.0419053048964756,0.724841667480895,0.624411694398551
"5773","NAPG","8774","N-ethylmaleimide-sensitive factor attachment protein, gamma",12.6942265755806,5.39289387075548e-05,0.00966626170514891,0.315110907955134,0.117498727782361
"5780","MATN4","8785","matrilin 4",5.55214055262268,0.00260481945217854,0.0378149117810733,0.772638701922873,0.632598199845871
"5806","CDKL1","8814","cyclin-dependent kinase-like 1 (CDC2-related kinase)",9.78982145005699,0.000189262580828378,0.0124821521507312,1.88536497948816,0.914406439265255
"5813","INPP4B","8821","inositol polyphosphate-4-phosphatase, type II, 105kDa",15.0830776832319,2.32067892040947e-05,0.00886191586426777,1.50390719873588,0.459801927447689
"5837","TSC22D1","8848","TSC22 domain family, member 1",6.84079184666073,0.00101893483982832,0.023198903083802,1.508221477789,1.0658999319692
"5847","LDB1","8861","LIM domain binding 1",5.36806114150582,0.0030194718861908,0.0409725697633545,1.1387175121486,0.865580750793934
"5854","SYNJ2","8871","synaptojanin 2",5.5520339919796,0.00260503938377337,0.0378149117810733,0.43261736925497,0.320222562003314
"5880","CCNA1","8900","cyclin A1",6.51856170899128,0.00127008143121083,0.026062371876189,0.548766800471744,0.349432642747902
"5896","BSN","8927","bassoon (presynaptic cytomatrix protein)",5.48052474696791,0.00275766904645696,0.0390754372656448,0.783543226014468,0.641735695032124
"5904","WASF1","8936","WAS protein family, member 1",5.70244271766194,0.00231519904485289,0.0358347301156792,0.669539678917061,0.534532277965307
"5923","HSPB3","8988","heat shock 27kDa protein 3",5.51247072184063,0.00268822174830162,0.0385442981746937,0.536219433624236,0.490427718282354
"5931","KALRN","8997","kalirin, RhoGEF kinase",8.02351065532294,0.000486169953969698,0.0172745677517741,0.869380938927403,0.492201556875123
"5932","CDKL2","8999","cyclin-dependent kinase-like 2 (CDC2-related kinase)",6.59987509383752,0.00120039137020933,0.0252922103899987,0.426569426704291,0.29532805440409
"5951","PKD2L1","9033","polycystic kidney disease 2-like 1",12.0625109692797,6.91283218754495e-05,0.00966626170514891,1.19718703745877,0.523780618003938
"5961","SH2D2A","9047","SH2 domain containing 2A",14.2626752515044,3.05275942089661e-05,0.00886191586426777,0.451746003988083,0.144046045191684
"5973","PAPSS2","9060","3'-phosphoadenosine 5'-phosphosulfate synthase 2",5.9429217122587,0.00192674070578409,0.0326193879985289,0.702654298127479,0.505208784942588
"5986","DIRAS3","9077","DIRAS family, GTP-binding RAS-like 3",5.39527927558771,0.00295353144104145,0.0405247908019331,0.261227271000483,0.196046140386095
"5987","LDB2","9079","LIM domain binding 2",26.6313272985321,1.39572935713924e-06,0.00300524227022869,1.19988816294931,0.211687338475406
"6039","CXorf1","9142","chromosome X open reading frame 1",10.509183959547,0.000134655455017224,0.0113447186879966,0.864506980940141,0.403317031483162
"6045","NEURL","9148","neuralized homolog (Drosophila)",6.98418527327746,0.000926337758181903,0.0224426375050434,0.670086336357135,0.420721756864042
"6054","DGKI","9162","diacylglycerol kinase, iota",5.11563988419104,0.00372076694462052,0.0461202042205287,0.859492333358583,0.819953424499813
"6057","TMSB10","9168","thymosin beta 10",5.13665924551752,0.00365557261355159,0.0456386714221603,0.560194852614623,0.463075924876556
"6063","HTR3B","9177","5-hydroxytryptamine (serotonin) receptor 3B, ionotropic",4.99380411130535,0.0041265613898093,0.0489046930501516,0.372344682728238,0.267101130960189
"6070","REPS2","9185","RALBP1 associated Eps domain containing 2",7.36850409985879,0.000723285547792941,0.0203417449820405,0.786178656899607,0.476327802583568
"6084","LRRFIP1","9208","leucine rich repeat (in FLII) interacting protein 1",7.99649998202635,0.000493918999065557,0.0172745677517741,0.6215813877038,0.326183075088282
"6099","DLGAP2","9228","discs, large (Drosophila) homolog-associated protein 2",11.517753302292,8.64994698099244e-05,0.00982548895595026,1.04672458779116,0.449167957068514
"6110","CRLF1","9244","cytokine receptor-like factor 1",7.23801967600642,0.000785685777147757,0.0209501609265105,1.1299242971318,0.663890300191067
"6150","KCNB2","9312","potassium voltage-gated channel, Shab-related subfamily, member 2",6.31431614435456,0.00146729152160574,0.0282674595547901,1.29062115523729,0.899053429327408
"6172","GLP2R","9340","glucagon-like peptide 2 receptor",7.9298246223931,0.000513683621088106,0.0175335655690615,1.17470757452712,0.656743195644735
"6182","SLIT2","9353","slit homolog 2 (Drosophila)",11.1816497793353,9.98297622188053e-05,0.0105001764861756,0.654753787029598,0.281265759650942
"6184","LHX2","9355","LIM homeobox 2",7.99462842568537,0.000494461337004166,0.0172745677517741,0.819603533207554,0.505104703962602
"6199","ZFYVE9","9372","zinc finger, FYVE domain containing 9",5.73971866642058,0.00224933634724771,0.0353004317796834,1.29965868519273,0.927766415900548
"6216","HS6ST1","9394","heparan sulfate 6-O-sulfotransferase 1",6.46605788321351,0.00131762112548517,0.026598111660384,1.17177982776268,0.9093532794276
"6219","STOML1","9399","stomatin (EPB72)-like 1",4.98940242630521,0.00414216331374096,0.0490139893648754,0.639777960683208,0.56969763276791
"6263","HOMER1","9456","homer homolog 1 (Drosophila)",5.45195384867626,0.00282156770185602,0.0395228624113754,0.415411326502804,0.333406027787096
"6266","RASAL2","9462","RAS protein activator like 2",16.281649949525,1.59373878387062e-05,0.00886191586426777,1.02593441448798,0.308664808577367
"6270","IL27RA","9466","interleukin 27 receptor, alpha",6.84839161377719,0.00101376034540479,0.0231887152937534,0.796124714695572,0.483933309801698
"6281","CABP1","9478","calcium binding protein 1",5.31219607100184,0.00316029648761282,0.0419228354103431,1.40357688430958,1.05016007578073
"6292","AKAP5","9495","A kinase (PRKA) anchor protein 5",6.74337049305146,0.00108811246475478,0.0240879593235971,0.855265466409569,0.668491247716154
"6337","CXCL14","9547","chemokine (C-X-C motif) ligand 14",11.6117869051934,8.31578147416019e-05,0.00980574843601149,0.844300296769051,0.354447471091427
"6341","MRPL33","9553","mitochondrial ribosomal protein L33",6.1520333676264,0.00165008518343609,0.0303646369343141,0.604767728230501,0.466868822254553
"6361","PREPL","9581","prolyl endopeptidase-like",5.18281130960251,0.00351705558538131,0.0444972820774931,0.550321587248222,0.534970138751361
"6379","CARTPT","9607","CART prepropeptide",8.7300147335445,0.000326613295323444,0.0146321348488975,2.14913291825376,1.14235095552669
"6384","GDA","9615","guanine deaminase",9.8116334334443,0.000187256684227541,0.0124361172365428,0.790792536832827,0.41949796405301
"6391","TCL1B","9623","T-cell leukemia/lymphoma 1B",5.41390048281028,0.00290939020997509,0.0401044391875014,0.444990591001335,0.355038845743402
"6395","RGS6","9628","regulator of G-protein signaling 6",5.72153267236422,0.00228119010975131,0.0355999240325829,0.802330599443989,0.542061466158165
"6397","GNA14","9630","guanine nucleotide binding protein (G protein), alpha 14",6.60048095854727,0.00119988931619469,0.0252922103899987,0.542894389561509,0.429597463767398
"6447","AC110754.1","9687","growth regulation by estrogen in breast cancer 1",9.4863329326941,0.000220012273996264,0.0129988416635802,0.916262621906386,0.453625254782432
"6452","RAPGEF2","9693","Rap guanine nucleotide exchange factor (GEF) 2",14.9703801761196,2.40767646030612e-05,0.00886191586426777,1.14660237774322,0.387352562934301
"6454","EDEM1","9695","ER degradation enhancer, mannosidase alpha-like 1",5.96494455906,0.00189516002548126,0.0324212428578574,0.712320009765818,0.538369498331274
"6473","SEC14L5","9717","SEC14-like 5 (S. cerevisiae)",8.61255960530673,0.000348234844131109,0.0151721601824453,0.893907639179575,0.538422036290832
"6488","DOCK4","9732","dedicator of cytokinesis 4",7.25435036349651,0.00077753657855996,0.0209501609265105,1.20967490954779,0.883870940784625
"6498","AP000751.3","9743","Rho GTPase activating protein 32",6.78347470582505,0.00105898289373089,0.0237209885904999,0.927237314256209,0.656180588495892
"6502","FAM115A","9747","family with sequence similarity 115, member A",5.36744658092912,0.00302098056182276,0.0409725697633545,0.476825754203377,0.392799841498373
"6506","SNPH","9751","syntaphilin",5.99770256270569,0.001849304969173,0.0320613030810668,0.915139444035308,0.609094102714224
"6508","ZSCAN12","9753","zinc finger and SCAN domain containing 12",10.8663485595506,0.000114620983343868,0.0112873527889155,2.22146597751905,0.942346407008161
"6512","FRMPD4","9758","FERM and PDZ domain containing 4",7.38124248874629,0.000717514195851007,0.0203417449820405,1.00502395867465,0.694909754079631
"6514","TOX","9760","thymocyte selection-associated high mobility group box",10.8495518795097,0.000115479790110825,0.0112873527889155,1.04614397257174,0.478545882001914
"6546","AC105206.1","9796","phytanoyl-CoA 2-hydroxylase interacting protein",6.09099770475182,0.00172569494526417,0.0310043395222181,0.429275090916538,0.31793589318646
"6551","TOMM20","9804","translocase of outer mitochondrial membrane 20 homolog (yeast)",6.4590416390986,0.00132413184515897,0.0266454294920809,0.333016336240642,0.196220995452129
"6575","TRIM14","9830","tripartite motif containing 14",10.397890305509,0.000141734137529212,0.0114639202989094,1.14347753980973,0.465490871227678
"6582","ZEB2","9839","zinc finger E-box binding homeobox 2",5.30007915571611,0.00319184782983962,0.0421263116437309,0.314894705533297,0.262456034515537
"6583","KIAA0748","9840","thymocyte expressed, positive selection associated 1",19.6012797967891,6.38037807816205e-06,0.00643245003448305,1.1066729262228,0.275838586504073
"6592","KIAA0753","9851","KIAA0753",5.09524406919944,0.00378533037641294,0.0465871299789791,1.132637180425,0.837556749651867
"6599","KIAA0649","9858","protein phosphatase 1, regulatory subunit 26",5.46759513294226,0.00278637351360232,0.0392148586508134,0.698146541022476,0.595704644408902
"6611","SEC24D","9871","SEC24 family, member D (S. cerevisiae)",7.72419597378881,0.000580827317400773,0.0182665197014586,0.496596724103011,0.350641193658462
"6623","RHOBTB1","9886","Rho-related BTB domain containing 1",8.03940863010386,0.00048167647865375,0.0172745677517741,0.6553027638979,0.312157251913414
"6627","NUAK1","9891","NUAK family, SNF1-like kinase, 1",5.43431807579633,0.00286187670231847,0.0396863449039988,1.19695147932535,0.888025530033047
"6640","SGSM2","9905","small G protein signaling modulator 2",5.04360351116607,0.00395474207402829,0.0477116793341997,0.504375392378638,0.329801467729819
"6649","ARNT2","9915","aryl-hydrocarbon receptor nuclear translocator 2",6.91537947996049,0.000969468839506964,0.0228867849658714,0.977609950559752,0.675855766130219
"6652","SEC16A","9919","SEC16 homolog A (S. cerevisiae)",6.00823724198107,0.0018348368166915,0.0318370224612406,0.762341310137886,0.48159559678592
"6653","KBTBD11","9920","kelch repeat and BTB (POZ) domain containing 11",7.25320127500461,0.000778106702752731,0.0209501609265105,0.779197064123433,0.438056416919049
"6659","LPGAT1","9926","lysophosphatidylglycerol acyltransferase 1",5.16277300516579,0.00357642904596162,0.0450097192645555,0.437297195546945,0.337794753770516
"6662","JOSD1","9929","Josephin domain containing 1",7.15114124375212,0.00083077823799284,0.0215108150571383,0.84752035881126,0.511594996730032
"6720","NAALAD2","10003","N-acetylated alpha-linked acidic dipeptidase 2",14.1747250004141,3.1466342008862e-05,0.00886191586426777,0.691250386354634,0.245422222164919
"6745","PARP3","10039","poly (ADP-ribose) polymerase family, member 3",5.62357552433159,0.00246216673805409,0.0367248762594716,0.31368119140456,0.219960935034444
"6753","RANBP9","10048","RAN binding protein 9",6.99600355171766,0.000919159873920856,0.0223207667046645,0.354992451824559,0.215940319496549
"6785","EDIL3","10085","EGF-like repeats and discoidin I-like domains 3",5.19221805265975,0.00348958158711859,0.0443385895179915,0.417496306674831,0.409859069118758
"6812","ACTR1B","10120","ARP1 actin-related protein 1 homolog B, centractin beta (yeast)",8.27265743677625,0.00042109682587396,0.0164718444139168,2.23319097210172,1.28016708624742
"6815","ARL4A","10124","ADP-ribosylation factor-like 4A",9.19594530936468,0.000255160816383668,0.0136000715132495,1.95190615401221,1.10980208639777
"6823","OPTN","10133","optineurin",6.05460164911528,0.00177272367793469,0.0314953906779729,0.509963211257305,0.462212889064173
"6834","FAM13A","10144","family with sequence similarity 13, member A",5.6709539900023,0.00237260727256671,0.036211003946288,1.60359578401494,1.40270809220069
"6975","CCNO","10309","cyclin O",6.68494584249709,0.00113226188494518,0.0247230334058356,0.898272740784601,0.526694684033144
"7016","CACNG3","10368","calcium channel, voltage-dependent, gamma subunit 3",8.85754598761643,0.000304918937435133,0.0143939727858125,0.690098870055051,0.388420503036774
"7019","SEMA3A","10371","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A",5.87705256043026,0.00202495975641471,0.0335401103239782,0.254063010739816,0.194889592983239
"7045","WFDC2","10406","WAP four-disulfide core domain 2",5.69170822832684,0.00233458422220369,0.0359613347541451,0.988851640317258,0.71221498230241
"7072","OLFM1","10439","olfactomedin 1",6.53464632885649,0.00125592474501473,0.025899709994664,0.983435088478294,0.641356998600984
"7078","FAM3C","10447","family with sequence similarity 3, member C",4.95860305313445,0.00425328059997838,0.0497970495983027,0.555896892629764,0.403554958593831
"7087","BAIAP2","10458","BAI1-associated protein 2",10.3545853719787,0.000144607834826408,0.0115613963943713,0.462580047589714,0.21057229343905
"7114","CAP2","10486","CAP, adenylate cyclase-associated protein, 2 (yeast)",9.33910961554152,0.000237057297737004,0.0133905164349432,1.08822415655351,0.600748996968554
"7134","MYBBP1A","10514","MYB binding protein (P160) 1a",5.03694824809927,0.00397721354469558,0.0477339710476214,0.876898226238472,0.877345700983899
"7135","FBLN5","10516","fibulin 5",6.88295289056378,0.0009906168126871,0.0229564678766184,0.350843593437729,0.235379359086226
"7163","ARL6IP5","10550","ADP-ribosylation-like factor 6 interacting protein 5",5.04897663142027,0.00393670792705682,0.047604623432071,0.573299035605414,0.632841646641887
"7209","CDC42EP3","10602","CDC42 effector protein (Rho GTPase binding) 3",10.0960097171977,0.000163288149698754,0.0119711810366303,0.894596512817688,0.391456691280722
"7237","RASL10A","10633","RAS-like, family 10, member A",9.94999791010781,0.000175105942670507,0.0120129611560786,0.589474099231619,0.327283457434751
"7238","GAS2L1","10634","growth arrest-specific 2 like 1",9.86165161762955,0.000182751691778714,0.0122940434207253,0.572307875038072,0.29371956605791
"7240","RGS14","10636","regulator of G-protein signaling 14",5.63051959520763,0.00244879520341825,0.0366929262253741,0.361356537939123,0.275637958830687
"7257","KHDRBS3","10656","KH domain containing, RNA binding, signal transduction associated 3",5.12191640393741,0.00370115815179331,0.045944584720607,0.673133987892605,0.567814188065458
"7281","PNMA2","10687","paraneoplastic Ma antigen 2",4.98514396190863,0.00415732318000555,0.0491159159814855,0.885165161072467,0.784032493933759
"7293","TBR1","10716","T-box, brain, 1",6.910496266729,0.00097261917431798,0.0228867849658714,1.07470656290445,0.560565272292925
"7295","NRG3","10718","neuregulin 3",9.01011971868403,0.000281174863926624,0.014113427808556,0.758066529186466,0.350317903862395
"7309","RFPL3S","10737","RFPL3 antisense RNA 1 (non-protein coding)",10.3171481780418,0.000147148278467899,0.0116381793437477,0.909919189200167,0.424093358359676
"7310","RFPL3","10738","ret finger protein-like 3",6.94164429958305,0.000952730037639725,0.022749286622493,0.792111899254184,0.54413642738536
"7311","RFPL1-AS1","10740","RFPL1 antisense RNA 1 (non-protein coding)",8.39524201639668,0.00039290165980305,0.0161229336290865,0.73137408935325,0.443478399669514
"7314","RAI1","10743","retinoic acid induced 1",5.38543836819722,0.00297717599433366,0.0406703926704901,1.33752159014071,1.10180746860255
"7315","PTTG2","10744","pituitary tumor-transforming 2",6.23853919713545,0.00154950389064653,0.0292017564595372,0.295919204901191,0.211193902680029
"7322","CHL1","10752","cell adhesion molecule with homology to L1CAM (close homolog of L1)",5.34812498899734,0.0030688664112429,0.0413164029083589,1.09213620510873,0.819808547513113
